PR,URL,Title,Content type,Is rendered page,HTTP status code,Organic traffic,Depth,H1,H1 length,No. of H1,Is indexable page
21,https://createmy-qr.com/pl/amazon-darmowy-generator-kodow-qr-online,"Generator kodów QR Amazonka — bezpłatny i niestandardowy | CreateMy-QR
Amazonka - Darmowy Generator Kodów QR Online - CreateMy-QR",text/html; charset=utf-8,false,200,0,0,"Amazonka Kod QR
Kody QR, Które Naprawdę Działają","15
32",2,true
21,https://createmy-qr.com/tr/pdf-ucretsiz-cevrimici-qr-kod-olusturucu,"PDF QR Kod Oluşturucu - Ücretsiz ve Özel | CreateMy-QR
PDF - Ücretsiz Çevrimiçi QR Kod Oluşturucu - CreateMy-QR",text/html; charset=utf-8,false,200,0,0,"PDF QR Kodu
Gerçekten Çalışan QR Kodlar","11
27",2,true
21,https://createmy-qr.com/ro/google-forms-generator-de-coduri-qr-gratuit-online,"Formulare Google QR Code Generator - Gratuit și personalizat | CreateMy-QR
Formulare Google - Generator de Coduri QR Gratuit Online - CreateMy-QR",text/html; charset=utf-8,false,200,0,0,"Formulare Google Cod QR
Coduri QR care funcționează de fapt","23
35",2,true
21,https://createmy-qr.com/el/eikona-dorean-dimioyrgia-qr-code-online,"Εικόνα QR Code Generator - Δωρεάν & Προσαρμοσμένο | CreateMy-QR
Εικόνα - Δωρεάν Δημιουργία QR Code Online - CreateMy-QR",text/html; charset=utf-8,false,200,0,0,"Εικόνα Κωδικός QR
Κωδικοί QR που λειτουργούν πραγματικά","17
37",2,true
21,https://createmy-qr.com/es/reserva-generador-de-codigos-qr-gratis-online,"Generador de códigos QR Reserva: gratuito y personalizado | CreateMy-QR
Reserva - Generador de Códigos QR Gratis Online - CreateMy-QR",text/html; charset=utf-8,false,200,0,0,"Reserva Código QR
Códigos QR Que Realmente Funcionan","17
34",2,true
21,https://createmy-qr.com/bn/google-review-phri-anlaain-kiuaar-kodd-jenaarettr,"গুগল রিভিউ QR কোড জেনারেটর - বিনামূল্যে এবং কাস্টম | CreateMy-QR
গুগল রিভিউ - ফ্রি অনলাইন কিউআর কোড জেনারেটর - CreateMy-QR",text/html; charset=utf-8,false,200,0,0,"গুগল রিভিউ QR কোড
QR কোড যা আসলে কাজ করে","17
22",2,true
21,https://createmy-qr.com/sv/ljud-gratis-qr-kod-generator-online,"Ljud QR Code Generator - Gratis & anpassad | CreateMy-QR
Ljud - Gratis QR-kod Generator Online - CreateMy-QR",text/html; charset=utf-8,false,200,0,0,"Ljud QR-kod
QR-koder Som Faktiskt Fungerar","11
30",2,true
21,https://createmy-qr.com/cs/amazon-zdarma-online-generator-qr-kodu,"Amazon generátor QR kódu – zdarma a na míru | CreateMy-QR
Amazon - Zdarma Online Generátor QR Kódů - CreateMy-QR",text/html; charset=utf-8,false,200,0,0,"Amazon QR kód
QR kódy, které skutečně fungují","13
31",2,true
21,https://createmy-qr.com/tl/google-review-libreng-online-qr-code-generator,"Google Review QR Code Generator - Libre at Custom | CreateMy-QR
Google Review - Libreng Online QR Code Generator - CreateMy-QR",text/html; charset=utf-8,false,200,0,0,"Google Review QR Code
Mga QR Code na Talagang Gumagana","21
32",2,true
21,https://createmy-qr.com/hi/discord-muph-t-onnlaain-kyuuaar-kodd-jnrettr,"कलह QR कोड जेनरेटर - मुफ़्त और कस्टम | CreateMy-QR
कलह - मुफ़्त ऑनलाइन क्यूआर कोड जनरेटर - CreateMy-QR",text/html; charset=utf-8,false,200,0,0,"कलह क्यूआर कोड
Welcome to #welcome!","14
20",2,true
21,https://createmy-qr.com/pl/rezerwacja-darmowy-generator-kodow-qr-online,"Generator kodów QR Rezerwacja — bezpłatny i niestandardowy | CreateMy-QR
Rezerwacja - Darmowy Generator Kodów QR Online - CreateMy-QR",text/html; charset=utf-8,false,200,0,0,"Rezerwacja Kod QR
Kody QR, Które Naprawdę Działają","17
32",2,true
21,https://createmy-qr.com/ar/google-review-mwld-rmz-lstjb-lsryaa-mjny,"مراجعة جوجل QR Code Generator - مجاني ومخصص | CreateMy-QR
مراجعة جوجل - مولد رمز الاستجابة السريعة مجاني - CreateMy-QR",text/html; charset=utf-8,false,200,0,0,"مراجعة جوجل رمز QR
رموز QR تعمل فعلاً","18
18",2,true
21,https://createmy-qr.com/bn/anlaain-bukin-phri-anlaain-kiuaar-kodd-jenaarettr,"অনলাইন বুকিং QR কোড জেনারেটর - বিনামূল্যে এবং কাস্টম | CreateMy-QR
অনলাইন বুকিং - ফ্রি অনলাইন কিউআর কোড জেনারেটর - CreateMy-QR",text/html; charset=utf-8,false,200,0,0,"অনলাইন বুকিং QR কোড
QR কোড যা আসলে কাজ করে","19
22",2,true
21,https://createmy-qr.com/tl/amazon-libreng-online-qr-code-generator,"Amazon QR Code Generator - Libre at Custom | CreateMy-QR
Amazon - Libreng Online QR Code Generator - CreateMy-QR",text/html; charset=utf-8,false,200,0,0,"Amazon QR Code
Mga QR Code na Talagang Gumagana","14
32",2,true
21,https://createmy-qr.com/pl/google-forms-darmowy-generator-kodow-qr-online,"Generator kodów QR Formularze Google — bezpłatny i niestandardowy | CreateMy-QR
Formularze Google - Darmowy Generator Kodów QR Online - CreateMy-QR",text/html; charset=utf-8,false,200,0,0,"Formularze Google Kod QR
Kody QR, Które Naprawdę Działają","24
32",2,true
21,https://createmy-qr.com/bn/imej-gyaalaari-phri-anlaain-kiuaar-kodd-jenaarettr,"ইমেজ গ্যালারি QR কোড জেনারেটর - বিনামূল্যে এবং কাস্টম | CreateMy-QR
ইমেজ গ্যালারি - ফ্রি অনলাইন কিউআর কোড জেনারেটর - CreateMy-QR",text/html; charset=utf-8,false,200,0,0,"ইমেজ গ্যালারি QR কোড
QR কোড যা আসলে কাজ করে","20
22",2,true
21,https://createmy-qr.com/it/snapchat-generatore-di-codici-qr-gratis-online,"Generatore di codici QR Snapchat - Gratuito e personalizzato | CreateMy-QR
Snapchat - Generatore di Codici QR Gratis Online - CreateMy-QR",text/html; charset=utf-8,false,200,0,0,"Snapchat Codice QR
Codici QR Che Funzionano Davvero","18
32",2,true
21,https://createmy-qr.com/id/pdf-generator-qr-code-gratis-online,"PDF Pembuat Kode QR - Gratis & Khusus | CreateMy-QR
PDF - Generator QR Code Gratis Online - CreateMy-QR",text/html; charset=utf-8,false,200,0,0,"QR Code PDF
QR Code yang Benar-Benar Berfungsi","11
34",2,true
21,https://createmy-qr.com/da/fil-gratis-qr-kode-generator-online,"Fil QR Code Generator - Gratis og brugerdefineret | CreateMy-QR
Fil - Gratis QR Kode Generator Online - CreateMy-QR",text/html; charset=utf-8,false,200,0,0,"Fil QR-kode
QR-koder, der faktisk virker","11
28",2,true
21,https://createmy-qr.com/ja/snapchat-wu-liao-qrkodozuo-cheng-zienereta,"スナップチャット QR コード ジェネレーター - 無料 & カスタム | CreateMy-QR
スナップチャット - 無料QRコード作成・ジェネレーター - CreateMy-QR",text/html; charset=utf-8,false,200,0,0,"スナップチャット QR コード
本当に機能するQRコード","15
12",2,true
21,https://createmy-qr.com/ja/discord-wu-liao-qrkodozuo-cheng-zienereta,"不協和音 QR コード ジェネレーター - 無料 & カスタム | CreateMy-QR
不協和音 - 無料QRコード作成・ジェネレーター - CreateMy-QR",text/html; charset=utf-8,false,200,0,0,"不協和音 QR コード
Welcome to #welcome!","11
20",2,true
21,https://createmy-qr.com/nl/x-twitter-gratis-qr-code-generator-online,"X (Twitter) QR-codegenerator - gratis en aangepast | CreateMy-QR
X (Twitter) - Gratis QR Code Generator Online - CreateMy-QR",text/html; charset=utf-8,false,200,0,0,"X (Twitter) QR-code
X (Twitter) Explorer","19
20",2,true
21,https://createmy-qr.com/fr/discord-generateur-de-code-qr-gratuit-en-ligne,"Générateur de code QR Discorde - Gratuit et personnalisé | CreateMy-QR
Discorde - Générateur de Code QR Gratuit en Ligne - CreateMy-QR",text/html; charset=utf-8,false,200,0,0,"Discorde Code QR
Welcome to #welcome!","16
20",2,true
21,https://createmy-qr.com/tl/venmo-libreng-online-qr-code-generator,"Venmo QR Code Generator - Libre at Custom | CreateMy-QR
Venmo - Libreng Online QR Code Generator - CreateMy-QR",text/html; charset=utf-8,false,200,0,0,"Venmo QR Code
Mga QR Code na Talagang Gumagana","13
32",2,true
21,https://createmy-qr.com/th/amazon-ekhruue-ngmuue-sraangkhiw-aarokhd-nailnfrii,"อเมซอน เครื่องสร้างโค้ด QR - ฟรีและกำหนดเอง | CreateMy-QR
อเมซอน - เครื่องมือสร้างคิวอาร์โค้ดออนไลน์ฟรี - CreateMy-QR",text/html; charset=utf-8,false,200,0,0,"อเมซอน รหัส QR
QR Code ที่ทำงานได้จริง","14
23",2,true
21,https://createmy-qr.com/twitter-qr-code-generator,"X (Twitter) QR Code Generator - Free & Custom | CreateMy-QR
X (Twitter) - Free QR Code Generator Online - CreateMy-QR",text/html; charset=utf-8,false,200,0,0,"X (Twitter) QR Code
X (Twitter) Explorer","19
20",2,true
21,https://createmy-qr.com/ja/hua-xiang-wu-liao-qrkodozuo-cheng-zienereta,"画像 QR コード ジェネレーター - 無料 & カスタム | CreateMy-QR
画像 - 無料QRコード作成・ジェネレーター - CreateMy-QR",text/html; charset=utf-8,false,200,0,0,"画像 QR コード
本当に機能するQRコード","9
12",2,true
21,https://createmy-qr.com/ko/pail-muryo-onrain-qr-kodeu-saengseonggi,"파일 QR 코드 생성기 - 무료 및 사용자 정의 | CreateMy-QR
파일 - 무료 온라인 QR 코드 생성기 - CreateMy-QR",text/html; charset=utf-8,false,200,0,0,"파일 QR 코드
실제로 작동하는 QR 코드","8
14",2,true
21,https://createmy-qr.com/cs/paypal-zdarma-online-generator-qr-kodu,"PayPal generátor QR kódu – zdarma a na míru | CreateMy-QR
PayPal - Zdarma Online Generátor QR Kódů - CreateMy-QR",text/html; charset=utf-8,false,200,0,0,"PayPal QR kód
QR kódy, které skutečně fungují","13
31",2,true
21,https://createmy-qr.com/ar/linkedin-mwld-rmz-lstjb-lsryaa-mjny,"ينكدين QR Code Generator - مجاني ومخصص | CreateMy-QR
ينكدين - مولد رمز الاستجابة السريعة مجاني - CreateMy-QR",text/html; charset=utf-8,false,200,0,0,"ينكدين رمز QR
رموز QR تعمل فعلاً for ينكدين","13
29",2,true
21,https://createmy-qr.com/el/discord-dorean-dimioyrgia-qr-code-online,"Διχόνοια QR Code Generator - Δωρεάν & Προσαρμοσμένο | CreateMy-QR
Διχόνοια - Δωρεάν Δημιουργία QR Code Online - CreateMy-QR",text/html; charset=utf-8,false,200,0,0,"Διχόνοια Κωδικός QR
Welcome to #welcome!","19
20",2,true
21,https://createmy-qr.com/it/file-generatore-di-codici-qr-gratis-online,"Generatore di codici QR File - Gratuito e personalizzato | CreateMy-QR
File - Generatore di Codici QR Gratis Online - CreateMy-QR",text/html; charset=utf-8,false,200,0,0,"File Codice QR
Codici QR Che Funzionano Davvero","14
32",2,true
21,https://createmy-qr.com/ro/paypal-generator-de-coduri-qr-gratuit-online,"PayPal QR Code Generator - Gratuit și personalizat | CreateMy-QR
PayPal - Generator de Coduri QR Gratuit Online - CreateMy-QR",text/html; charset=utf-8,false,200,0,0,"PayPal Cod QR
Coduri QR care funcționează de fapt","13
35",2,true
21,https://createmy-qr.com/uk/x-tvitter-bezkoshtovniy-generator-qr-kodiv-onlayn,"Генератор QR-коду X (Твіттер) – безкоштовний і користувацький | CreateMy-QR
X (Твіттер) - Безкоштовний Генератор QR-кодів Онлайн - CreateMy-QR",text/html; charset=utf-8,false,200,0,0,"X (Твіттер) QR-код
X (Твіттер) Explorer","18
20",2,true
21,https://createmy-qr.com/fi/discord-ilmainen-qr-koodigeneraattori-netissa,"Erimielisyys QR-koodigeneraattori - ilmainen ja räätälöity | CreateMy-QR
Erimielisyys - Ilmainen QR-koodigeneraattori Netissä - CreateMy-QR",text/html; charset=utf-8,false,200,0,0,"Erimielisyys QR-koodi
Welcome to #welcome!","21
20",2,true
21,https://createmy-qr.com/hu/pdf-ingyenes-online-qr-kod-generator,"PDF QR-kód generátor - ingyenes és egyedi | CreateMy-QR
PDF - Ingyenes Online QR-kód Generátor - CreateMy-QR",text/html; charset=utf-8,false,200,0,0,"PDF QR-kód
QR-kódok, amelyek valóban működnek","10
34",2,true
21,https://createmy-qr.com/vi/google-review-tao-ma-qr-mien-phi-truc-tuyen,"Trình tạo mã QR Đánh giá của Google - Miễn phí & Tùy chỉnh | CreateMy-QR
Đánh giá của Google - Tạo Mã QR Miễn Phí Trực Tuyến - CreateMy-QR",text/html; charset=utf-8,false,200,0,0,"Đánh giá của Google Mã QR
Mã QR Thực Sự Hoạt Động","25
23",2,true
21,https://createmy-qr.com/id/snapchat-generator-qr-code-gratis-online,"Snapchat Pembuat Kode QR - Gratis & Khusus | CreateMy-QR
Snapchat - Generator QR Code Gratis Online - CreateMy-QR",text/html; charset=utf-8,false,200,0,0,"QR Code Snapchat
QR Code yang Benar-Benar Berfungsi","16
34",2,true
21,https://createmy-qr.com/ru/discord-besplatnyy-generator-qr-kodov-onlayn,"Раздор Генератор QR-кодов — бесплатный и настраиваемый | CreateMy-QR
Раздор - Бесплатный генератор QR-кодов онлайн - CreateMy-QR",text/html; charset=utf-8,false,200,0,0,"Раздор QR-код
Welcome to #welcome!","13
20",2,true
21,https://createmy-qr.com/ro/linkedin-generator-de-coduri-qr-gratuit-online,"LinkedIn QR Code Generator - Gratuit și personalizat | CreateMy-QR
LinkedIn - Generator de Coduri QR Gratuit Online - CreateMy-QR",text/html; charset=utf-8,false,200,0,0,"LinkedIn Cod QR
Coduri QR care funcționează de fapt for LinkedIn","15
48",2,true
21,https://createmy-qr.com/wifi-qr-code-for-cafe-hotel,"WiFi QR Code for Cafes & Hotels | CreateMy-QR
WiFi QR Code for Cafes & Hotels | CreateMy-QR",text/html; charset=utf-8,false,200,0,0,"WiFi QR Code for Cafes & Hotels
WiFi QR Code for Cafes & Hotels","31
31",2,true
21,https://createmy-qr.com/sv/discord-gratis-qr-kod-generator-online,"Discord QR Code Generator - Gratis & anpassad | CreateMy-QR
Discord - Gratis QR-kod Generator Online - CreateMy-QR",text/html; charset=utf-8,false,200,0,0,"Discord QR-kod
Welcome to #welcome!","14
20",2,true
21,https://createmy-qr.com/uk/google-forms-bezkoshtovniy-generator-qr-kodiv-onlayn,"Генератор QR-коду Форми Google – безкоштовний і користувацький | CreateMy-QR
Форми Google - Безкоштовний Генератор QR-кодів Онлайн - CreateMy-QR",text/html; charset=utf-8,false,200,0,0,"Форми Google QR-код
QR-коди, які дійсно працюють","19
28",2,true
21,https://createmy-qr.com/ar/google-forms-mwld-rmz-lstjb-lsryaa-mjny,"نماذج جوجل QR Code Generator - مجاني ومخصص | CreateMy-QR
نماذج جوجل - مولد رمز الاستجابة السريعة مجاني - CreateMy-QR",text/html; charset=utf-8,false,200,0,0,"نماذج جوجل رمز QR
رموز QR تعمل فعلاً","17
18",2,true
21,https://createmy-qr.com/ms/audio-penjana-kod-qr-percuma-dalam-talian,"Penjana Kod QR Audio - Percuma & Tersuai | CreateMy-QR
Audio - Penjana Kod QR Percuma Dalam Talian - CreateMy-QR",text/html; charset=utf-8,false,200,0,0,"Audio Kod QR
Kod QR Yang Sebenarnya Berfungsi","12
32",2,true
21,https://createmy-qr.com/tl/discord-libreng-online-qr-code-generator,"Discord QR Code Generator - Libre at Custom | CreateMy-QR
Discord - Libreng Online QR Code Generator - CreateMy-QR",text/html; charset=utf-8,false,200,0,0,"Discord QR Code
Welcome to #welcome!","15
20",2,true
21,https://createmy-qr.com/tr/venmo-ucretsiz-cevrimici-qr-kod-olusturucu,"Venmo QR Kod Oluşturucu - Ücretsiz ve Özel | CreateMy-QR
Venmo - Ücretsiz Çevrimiçi QR Kod Oluşturucu - CreateMy-QR",text/html; charset=utf-8,false,200,0,0,"Venmo QR Kodu
Gerçekten Çalışan QR Kodlar","13
27",2,true
21,https://createmy-qr.com/sv/bokning-gratis-qr-kod-generator-online,"Bokning QR Code Generator - Gratis & anpassad | CreateMy-QR
Bokning - Gratis QR-kod Generator Online - CreateMy-QR",text/html; charset=utf-8,false,200,0,0,"Bokning QR-kod
QR-koder Som Faktiskt Fungerar","14
30",2,true
21,https://createmy-qr.com/ar/maard-lswr-mwld-rmz-lstjb-lsryaa-mjny,"معرض الصور QR Code Generator - مجاني ومخصص | CreateMy-QR
معرض الصور - مولد رمز الاستجابة السريعة مجاني - CreateMy-QR",text/html; charset=utf-8,false,200,0,0,"معرض الصور رمز QR
رموز QR تعمل فعلاً","17
18",2,true
21,https://createmy-qr.com/fi/aani-ilmainen-qr-koodigeneraattori-netissa,"Ääni QR-koodigeneraattori - ilmainen ja räätälöity | CreateMy-QR
Ääni - Ilmainen QR-koodigeneraattori Netissä - CreateMy-QR",text/html; charset=utf-8,false,200,0,0,"Ääni QR-koodi
QR-koodit, jotka todella toimivat","13
33",2,true
